"","inf.cap","access.beta","operating.cost","dist.to.wrk","val.of.access","tr.times","policy","core.hh","inner.hh","outer.hh","beyond.hh","env.area.hh","high.access.hh","cost.burdened.hh","median.hh.price"
"345",0.225173553421162,0.88744420605083,0.211746146471938,0.247410098677035,0.174635558921611,1,"gas.price",866275,2380267,589528,1849195,349739,304714,1172632,724
"346",0.442204800635809,0.634832572551444,0.837720585119212,0.536211976242485,0.960159067278262,0,"gas.price",850349,2352040,624947,1902910,361555,302139,1185860,710
"347",0.247353763735853,0.816601710683201,0.013166075443849,0.597661035191035,0.67147236991697,1,"gas.price",876162,2371172,607292,1857903,351892,309146,1181784,711
"348",0.23576610392984,0.629939351185923,0.777586981624132,0.129975791451521,0.404755405596225,0,"gas.price",835145,2368423,606215,1898015,357239,294523,1178251,711
"349",0.967788476580521,0.166127016190207,0.439257814795245,0.580112090012291,0.753746804070659,0,"gas.price",839668,2386769,622849,1896402,367533,299359,1180132,699
"350",0.526745844645891,0.950870335387765,0.969817635863321,0.463804008964216,0.165931055925786,0,"gas.price",825936,2364823,620873,1912366,362924,291331,1178119,690
"351",0.605185292276554,0.469448998734122,0.685863492804114,0.981254217362497,0.800826821337454,1,"gas.price",864020,2371108,622285,1881595,358744,305672,1183333,712
"352",0.884474343671231,0.967792674043682,0.75937254160014,0.991256348497002,0.0952491956634913,0,"gas.price",814198,2364351,636651,1940496,367160,288031,1164381,676
"353",0.934375878761988,0.07916281676176,0.78395600814675,0.959929060597671,0.991459140803665,0,"gas.price",847103,2359939,636410,1922728,366012,301958,1172857,690
"354",0.540333571720868,0.0486699632171076,0.326057146122446,0.370084159821039,0.947576467157342,0,"gas.price",854034,2369630,617322,1890400,362238,303912,1185120,716
"355",0.485044787080493,0.143465776311001,0.522604091887828,0.899417946841568,0.545729591573589,0,"gas.price",835461,2337608,637195,1934614,364208,294470,1176594,684
"356",0.805472639974207,0.279765278110513,0.0974293609294109,0.282710089601809,0.8579911740073,0,"gas.price",844840,2393542,611014,1884976,363869,301179,1180533,722
"357",0.910885634089122,0.175551723995944,0.0535863391328603,0.0932323291143402,0.208539017429575,0,"gas.price",820508,2417846,599151,1886210,363551,290107,1168741,706
"358",0.546175500469748,0.223195798214991,0.230480832554167,0.201329681998352,0.0798030554661527,0,"gas.price",823408,2385347,606928,1898214,361173,289834,1170729,703
"359",0.398395822223276,0.44735673125321,0.148687840871047,0.0846701433949638,0.422187634985195,1,"gas.price",876060,2394788,578783,1839810,350057,310034,1164882,722
"360",0.125401582688792,0.0075777107346803,0.511417078131344,0.94805237073754,0.246599053991027,0,"gas.price",832552,2308169,642053,1948748,361197,291111,1184937,683
"361",0.622363339714007,0.438902212494751,0.844854126902763,0.747337523185415,0.145942000612151,1,"gas.price",849420,2387296,612323,1871503,357630,298564,1174528,716
"362",0.388071430944139,0.862705255069304,0.741259435548214,0.150182696717093,0.111088043490425,1,"gas.price",865272,2393907,581688,1846249,350857,304654,1167243,721
"363",0.402361607242841,0.443663071847055,0.698728794954717,0.209085965498351,0.374112633537501,0,"gas.price",832542,2373346,608742,1900568,360451,293685,1176001,715
"364",0.446180393558927,0.258566104242112,0.774689291423187,0.887000826109434,0.19605998329306,0,"gas.price",829055,2334818,636721,1937419,363032,291062,1178262,678
"365",0.711992817225866,0.943482289616717,0.0229520134988707,0.840150114432909,0.928957865142031,1,"gas.price",868900,2387396,615659,1865308,358446,308419,1183807,721
"366",0.206395247831475,0.688814986259211,0.762357756750658,0.7759816684213,0.727067151222145,1,"gas.price",872387,2355531,616775,1874821,354311,307441,1183512,721
"367",0.265285551915644,0.777431196956895,0.94178221776709,0.348069003705168,0.604849005533382,1,"gas.price",875862,2383652,593405,1847468,351513,309832,1176074,718
"368",0.471915141913574,0.355778782473877,0.0967829183354042,0.511237442945829,0.048212280632928,0,"gas.price",823916,2356436,623463,1915266,362615,289528,1176112,690
"369",0.00868974104057997,0.997320717899594,0.310686640372733,0.762727707232814,0.349583401346812,1,"gas.price",862196,2343851,617715,1884503,352800,302081,1179717,717
"370",0.156172315011499,0.714838211933617,0.49106526888581,0.641963247221429,0.946712020532927,0,"gas.price",853754,2325567,632335,1917141,359836,302137,1191256,708
"371",0.944530615227763,0.0996904097325169,0.462480103688547,0.563529125155183,0.46341534727742,1,"gas.price",863056,2422085,600350,1846216,358898,305740,1178562,716
"372",0.785863060113275,0.434892975686584,0.739077325412072,0.275701330137439,0.687846681393916,0,"gas.price",836984,2392985,609320,1887600,363411,297814,1175964,713
"373",0.853778849567752,0.6493792485788,0.317354430805892,0.835492121779593,0.110057339573745,1,"gas.price",841548,2399943,614925,1874303,360804,296880,1174630,712
"374",0.110745533752488,0.335163979384815,0.499043260382954,0.918508567810524,0.603927697762614,0,"gas.price",842574,2308575,641467,1943467,361596,295542,1187216,689
"375",0.712402445129119,0.345018709437456,0.351967571690446,0.195830018765992,0.818007408833364,0,"gas.price",843532,2393635,606180,1884118,362505,300464,1177037,718
"376",0.165411322965752,0.803843497222988,0.221089066002751,0.651699652106036,0.64203635997721,1,"gas.price",874212,2359956,610322,1868198,352629,308235,1181371,715
"377",0.142821261751931,0.674741220275639,0.920690672383644,0.498623960559955,0.989560648336774,0,"gas.price",856222,2333756,626872,1907157,358889,303327,1189142,715
"378",0.306493714106036,0.242833847510628,0.164460690159351,0.927707382489694,0.00549061595206149,0,"gas.price",822783,2323170,638730,1946327,361944,287871,1174697,679
"379",0.927037504025502,0.702640931551112,0.95359246217669,0.605139470247319,0.679349394534249,1,"gas.price",862674,2417289,603546,1847102,358731,306529,1175397,720
"380",0.658367151308805,0.577349425910506,0.753368586791446,0.346919740109937,0.0557598450127989,1,"gas.price",854040,2416246,590063,1845994,354414,300962,1170237,717
"381",0.595244373262627,0.527162226027111,0.452972930828109,0.0451144807473756,0.239070648988942,0,"gas.price",822412,2402038,598104,1892136,360074,290196,1169965,707
"382",0.38300981653342,0.973856255912455,0.445338370080339,0.684490710697137,0.113571995319333,1,"gas.price",853001,2375837,610407,1873011,355588,299394,1174947,717
"383",0.0458670985938516,0.746502777794842,0.618492889342364,0.966748647604603,0.784172989531653,1,"gas.price",869546,2331755,626330,1896018,353673,305204,1185652,718
"384",0.916187481858535,0.327192480468191,0.724960987518774,0.279162259204546,0.813256354796467,0,"gas.price",838533,2403288,610144,1884570,364913,299223,1176416,714
"385",0.0646442246988881,0.959195523945848,0.0895320522899274,0.827332028255565,0.62357664325228,1,"gas.price",868018,2342644,619415,1885318,353576,304891,1182747,718
"386",0.240240820003441,0.206903658594238,0.652579932026798,0.553485176243354,0.471758645685855,0,"gas.price",844121,2336903,627303,1917212,360396,298014,1186459,705
"387",0.214624549880158,0.899773320157779,0.0373989768391475,0.758211599883856,0.6986428248554,0,"gas.price",844389,2324022,636333,1927834,362125,297637,1187177,701
"388",0.0917467471908312,0.568137942780275,0.870521913993405,0.504126260796562,0.789584217583761,0,"gas.price",851695,2329766,626627,1913381,359251,300891,1187186,714
"389",0.915856568102958,0.535572568369796,0.699676285631256,0.395490157919936,0.494956374779809,1,"gas.price",863586,2432827,590344,1836961,356847,306821,1168201,709
"390",0.724569067002507,0.925629186525242,0.054324422713602,0.978843125558225,0.83692446735804,1,"gas.price",860888,2378718,621896,1879235,359526,305021,1181189,714
"391",0.256541951513384,0.216560466232011,0.17782665389264,0.76502423289814,0.932573185651097,1,"gas.price",886047,2355168,615835,1866491,354735,313277,1185778,722
"392",0.691203707105946,0.742178492074832,0.376890970079228,0.243461747616995,0.680439953953959,1,"gas.price",872603,2419053,583955,1831785,353317,310313,1171610,716
"393",0.581623099577148,0.942618024655385,0.589147030620603,0.361297670760425,0.280764826653292,1,"gas.price",861844,2409906,590840,1843613,353371,304759,1172410,716
"394",0.701934046472423,0.933608928788919,0.695731380236335,0.940165500588715,0.172762510083383,0,"gas.price",820046,2352534,638078,1936011,365382,289646,1169183,678
"395",0.408408464157488,0.092571049814811,0.157487302815774,0.17261537131737,0.933270613580476,1,"gas.price",896919,2395453,583326,1828955,350109,319447,1173842,716
"396",0.268546736598713,0.0511664804194588,0.0819757822898682,0.591488464125432,0.448164895922411,0,"gas.price",842319,2335781,630214,1918608,361353,296569,1188334,702
"397",0.99410122592235,0.58114145143074,0.577409506844822,0.640637579663424,0.817023991908412,1,"gas.price",867235,2420241,604631,1843455,359375,308729,1179338,719
"398",0.55172252237564,0.635431406901916,0.110102320450125,0.657383724311367,0.0165081688361242,0,"gas.price",823349,2355074,628267,1920674,363004,289757,1176740,682
"399",0.862172515054233,0.336411972422618,0.293416185354348,0.969457633456215,0.182036033835961,0,"gas.price",819836,2361814,635782,1935943,366658,290166,1167809,679
"400",0.35497913970123,0.871885292379186,0.264993487864733,0.309375315319747,0.664346928841202,0,"gas.price",841769,2362131,615423,1899511,359804,298311,1182065,713
"401",0.2535910448879,0.868079745317809,0.933845018567517,0.135029784372309,0.851814659719588,1,"gas.price_21",878452,2370147,593109,1851606,351240,318896,1210064,726
"402",0.180666557763238,0.0196185861653648,0.404448763228487,0.711806599612581,0.147870606883429,1,"gas.price_21",861689,2371816,610964,1867088,353195,310945,1230817,712
"403",0.819352131931111,0.311121898651123,0.893990613096161,0.94193572971574,0.234939029850531,0,"gas.price_21",817571,2369517,633482,1926751,366717,302412,1220610,676
"404",0.2303882153132,0.00803262790781446,0.700396214288892,0.764958923527505,0.407522330810083,0,"gas.price_21",828310,2338769,630943,1930845,357402,304546,1203841,698
"405",0.351505596571369,0.381752790449653,0.757451706958236,0.715764616576023,0.392562582415761,1,"gas.price_21",850536,2378696,612310,1875714,351505,307925,1201421,716
"406",0.743340490213362,0.182697492228821,0.81053955330071,0.56487891858723,0.220075655993307,0,"gas.price_21",817709,2386177,621354,1909742,361422,299108,1191325,694
"407",0.74502532318118,0.78720694839349,0.251633805076359,0.268906062740367,0.0804958958087955,1,"gas.price_21",841278,2423449,589793,1852281,351468,305254,1174186,717
"408",0.620019743031589,0.391619844788453,0.374568540341221,0.999151367743965,0.447051492011175,1,"gas.price_21",853723,2382931,618835,1878917,358719,311173,1228049,716
"409",0.491244874295779,0.0657893108394928,0.219173625290161,0.00796941964305006,0.518491235287394,0,"gas.price_21",819616,2397952,605942,1891686,353774,298134,1190718,709
"410",0.32883438797947,0.566056099698879,0.840084199885372,0.170932648471091,0.660958229623735,0,"gas.price_21",837070,2380928,606349,1892103,357014,305013,1217401,710
"411",0.0474004591845442,0.65321773068374,0.965748647225788,0.820654516799143,0.488520452808356,0,"gas.price_21",827909,2324037,634127,1939751,357937,300964,1196820,699
"412",0.52152006751881,0.413167008537566,0.876540531192441,0.681377766134683,0.982878823065432,0,"gas.price_21",837904,2362523,627164,1908440,356773,308273,1208504,712
"413",0.490300158853177,0.37835370370117,0.196463118393207,0.29554933980573,0.649478740701219,1,"gas.price_21",882719,2402217,583932,1832469,351782,322011,1215240,719
"414",0.525970993318362,0.743637045002542,0.507943196493201,0.446520417002263,0.370831536641112,0,"gas.price_21",828661,2378434,616182,1901840,362849,303336,1219867,712
"415",0.845175701659173,0.432828263339587,0.81362406208925,0.312774401322938,0.542766679633409,0,"gas.price_21",828000,2407368,608907,1886407,363175,304519,1216348,716
"416",0.942286060617073,0.872076480397489,0.300085476138163,0.491566956377123,0.0984949946149718,0,"gas.price_21",815373,2403163,616624,1899534,366116,299115,1225513,690
"417",0.761514006906189,0.44403975378233,0.297427569730673,0.873056900428608,0.746386792527745,1,"gas.price_21",864822,2400689,612724,1859233,359797,317740,1227502,721
"418",0.378152237558505,0.203300665296614,0.781382387496764,0.284199468548875,0.828843204752309,1,"gas.price_21",863758,2392949,596336,1852757,346103,315192,1202016,720
"419",0.0146833212312777,0.265550555258291,0.180120808805805,0.151730977173662,0.917404349791585,0,"gas.price_21",841005,2354056,612672,1905153,352218,305603,1197729,713
"420",0.516893006556435,0.330933463417925,0.175820432700217,0.795458051449852,0.400898484825855,0,"gas.price_21",829005,2352832,633599,1921471,365033,302549,1218840,687
"421",0.621700347830774,0.225071553325746,0.557519886878086,0.154695381519618,0.749719801156316,0,"gas.price_21",837999,2404520,602291,1879790,360560,305927,1216728,711
"422",0.353994463213254,0.238379887037678,0.260957237668801,0.490584166054614,0.376321007711114,1,"gas.price_21",850775,2387492,604493,1866792,348659,308198,1192021,712
"423",0.350134987444384,0.642732696560677,0.450273812341737,0.807976882553427,0.661372449159622,0,"gas.price_21",829212,2345539,631164,1930262,359562,305777,1197905,696
"424",0.574217547838576,0.894888294565957,0.913959741576109,0.431181900812546,0.0379669088535011,1,"gas.price_21",839679,2409236,599078,1864507,350894,304231,1182528,718
"425",0.464115949960425,0.576052591406042,0.548447265118361,0.863293712766375,0.802399085849756,1,"gas.price_21",866351,2378954,614847,1866938,355760,314951,1223323,719
"426",0.270984369464917,0.770001910712337,0.928493666440714,0.377360887944931,0.0662638747605961,1,"gas.price_21",861145,2384018,593558,1851064,349971,311435,1222088,725
"427",0.194855214308016,0.117557596645551,0.754174281557556,0.13618158657942,0.338163597623585,1,"gas.price_21",880455,2377797,581834,1843425,348881,319873,1211238,721
"428",0.30091780299833,0.125425121857785,0.318505234141834,0.828782588947797,0.856734260602389,0,"gas.price_21",847923,2333683,635343,1917375,360998,313450,1242657,701
"429",0.834957628969802,0.470677803740138,0.917412508244626,0.642415420495439,0.187103356841486,1,"gas.price_21",851214,2425126,600008,1849621,359106,308870,1217739,711
"430",0.571591654536082,0.0939046272437554,0.74730753786955,0.543675971989753,0.745735802229959,1,"gas.price_21",883350,2408944,595189,1837094,355712,321916,1213264,714
"431",0.087604003484128,0.185470313088736,0.672154890748905,0.506003701341571,0.758926947171334,0,"gas.price_21",840350,2338875,623396,1916341,356291,307112,1206265,712
"432",0.576226437513949,0.675862200560514,0.292363490638323,0.459489985575667,0.699947236634092,1,"gas.price_21",855883,2408509,600598,1854348,351081,311722,1192274,715
"433",0.0779084828298073,0.979134245492052,0.937297349142842,0.278226792799775,0.655155072540976,0,"gas.price_21",839472,2359010,612769,1901533,356416,304925,1219002,711
"434",0.732865049017128,0.273033218783559,0.0418969739959575,0.342846695490647,0.07569177084486,0,"gas.price_21",819924,2395691,611679,1894830,363083,297811,1224329,703
"435",0.262151213102974,0.575335899611702,0.0155405530477874,0.437284992676927,0.263429799321573,1,"gas.price_21",853607,2383262,601099,1865264,348929,308793,1200186,722
"436",0.654685390213272,0.670012351332232,0.063818394437898,0.700112453321926,0.0993239873074926,0,"gas.price_21",817340,2372632,626551,1915953,358764,299043,1199679,689
"437",0.932830019311281,0.956008521170355,0.664894528293516,0.427530225597788,0.084326976994751,0,"gas.price_21",812172,2406770,616514,1905185,361886,295721,1190315,692
"438",0.319864014130319,0.466657493957551,0.718882154174382,0.187081786161521,0.371014028256061,0,"gas.price_21",823132,2374278,611345,1901504,354322,298686,1200197,712
"439",0.791320541796042,0.948285789218498,0.878145073055057,0.814434888785705,0.328878842318663,1,"gas.price_21",837109,2406915,614209,1873455,355677,304084,1192536,721
"440",0.685754641007166,0.853800039710011,0.171206386574311,0.812274365730351,0.870625541141024,0,"gas.price_21",828046,2371020,630527,1919029,360440,304677,1197570,698
"441",0.661165994961746,0.356894688707776,0.382778464655159,0.618058036455652,0.214626516185235,1,"gas.price_21",842848,2410073,607091,1866810,354628,305552,1187884,713
"442",0.826917901851935,0.178441465414129,0.85300453340169,0.0127712658781093,0.797741425571963,0,"gas.price_21",825409,2421230,601817,1878819,357026,302352,1197997,709
"443",0.933299833453028,0.892543883244041,0.96626981391781,0.237393551604822,0.862312747940188,1,"gas.price_21",868770,2438930,581538,1823559,353291,319579,1214040,718
"444",0.672823368906043,0.658912231271155,0.208723452961538,0.0811442263335921,0.467457675037207,1,"gas.price_21",867472,2417520,578645,1831921,350242,316615,1208783,712
"445",0.225173553421162,0.88744420605083,0.211746146471938,0.247410098677035,0.174635558921611,1,"gas.price_21",849233,2380222,594856,1863010,345215,307620,1192922,723
"446",0.442204800635809,0.634832572551444,0.837720585119212,0.536211976242485,0.960159067278262,0,"gas.price_21",835130,2362854,624353,1905012,355308,307225,1209108,715
"447",0.247353763735853,0.816601710683201,0.013166075443849,0.597661035191035,0.67147236991697,1,"gas.price_21",879056,2382093,602190,1851370,352579,319477,1225996,720
"448",0.23576610392984,0.629939351185923,0.777586981624132,0.129975791451521,0.404755405596225,0,"gas.price_21",821020,2373688,609540,1907161,354198,297508,1189259,708
"449",0.967788476580521,0.166127016190207,0.439257814795245,0.580112090012291,0.753746804070659,0,"gas.price_21",837027,2396133,620155,1891127,367079,308676,1222668,706
"450",0.526745844645891,0.950870335387765,0.969817635863321,0.463804008964216,0.165931055925786,0,"gas.price_21",823471,2375234,618629,1902216,362162,301547,1230287,705
"451",0.605185292276554,0.469448998734122,0.685863492804114,0.981254217362497,0.800826821337454,1,"gas.price_21",863800,2381733,619952,1868264,357893,316835,1234420,717
"452",0.884474343671231,0.967792674043682,0.75937254160014,0.991256348497002,0.0952491956634913,0,"gas.price_21",812648,2380222,633896,1932558,362372,300609,1200223,669
"453",0.934375878761988,0.07916281676176,0.78395600814675,0.959929060597671,0.991459140803665,0,"gas.price_21",842085,2375834,634949,1912605,368064,313587,1225106,694
"454",0.540333571720868,0.0486699632171076,0.326057146122446,0.370084159821039,0.947576467157342,0,"gas.price_21",852270,2379718,615255,1885280,362137,314247,1229294,717
"455",0.485044787080493,0.143465776311001,0.522604091887828,0.899417946841568,0.545729591573589,0,"gas.price_21",833197,2346301,634926,1923892,364051,307926,1235733,696
"456",0.805472639974207,0.279765278110513,0.0974293609294109,0.282710089601809,0.8579911740073,0,"gas.price_21",839454,2402614,609408,1879675,362777,309753,1230959,719
"457",0.910885634089122,0.175551723995944,0.0535863391328603,0.0932323291143402,0.208539017429575,0,"gas.price_21",806841,2427670,601681,1895093,361191,293092,1174147,698
"458",0.546175500469748,0.223195798214991,0.230480832554167,0.201329681998352,0.0798030554661527,0,"gas.price_21",814112,2392793,609088,1906438,357963,294821,1192860,702
"459",0.398395822223276,0.44735673125321,0.148687840871047,0.0846701433949638,0.422187634985195,1,"gas.price_21",853472,2394645,587690,1857939,346285,310507,1189326,717
"460",0.125401582688792,0.0075777107346803,0.511417078131344,0.94805237073754,0.246599053991027,0,"gas.price_21",824845,2324837,635663,1947156,357832,301886,1193317,694
"461",0.622363339714007,0.438902212494751,0.844854126902763,0.747337523185415,0.145942000612151,1,"gas.price_21",849530,2399944,609628,1861994,356409,307748,1223014,714
"462",0.388071430944139,0.862705255069304,0.741259435548214,0.150182696717093,0.111088043490425,1,"gas.price_21",866032,2393838,581770,1843493,349872,314339,1211766,717
"463",0.402361607242841,0.443663071847055,0.698728794954717,0.209085965498351,0.374112633537501,0,"gas.price_21",821366,2379706,612473,1905354,354619,297929,1190193,714
"464",0.446180393558927,0.258566104242112,0.774689291423187,0.887000826109434,0.19605998329306,0,"gas.price_21",821064,2345427,635770,1932291,363271,299376,1218018,684
"465",0.711992817225866,0.943482289616717,0.0229520134988707,0.840150114432909,0.928957865142031,1,"gas.price_21",854775,2397926,614740,1868640,354365,312105,1202657,723
"466",0.206395247831475,0.688814986259211,0.762357756750658,0.7759816684213,0.727067151222145,1,"gas.price_21",855252,2359734,615719,1876549,347677,312530,1207881,722
"467",0.265285551915644,0.777431196956895,0.94178221776709,0.348069003705168,0.604849005533382,1,"gas.price_21",857114,2383524,598350,1862042,346732,311361,1190096,724
"468",0.471915141913574,0.355778782473877,0.0967829183354042,0.511237442945829,0.048212280632928,0,"gas.price_21",823117,2367919,620952,1909953,362848,299911,1224156,703
"469",0.00868974104057997,0.997320717899594,0.310686640372733,0.762727707232814,0.349583401346812,1,"gas.price_21",852582,2352937,616819,1886700,348758,308047,1204383,712
"470",0.156172315011499,0.714838211933617,0.49106526888581,0.641963247221429,0.946712020532927,0,"gas.price_21",847414,2335763,630615,1913272,360372,310833,1227763,711
"471",0.944530615227763,0.0996904097325169,0.462480103688547,0.563529125155183,0.46341534727742,1,"gas.price_21",862088,2432579,597084,1836326,357113,314597,1219958,710
"472",0.785863060113275,0.434892975686584,0.739077325412072,0.275701330137439,0.687846681393916,0,"gas.price_21",823199,2402188,612355,1894135,358420,300825,1187621,717
"473",0.853778849567752,0.6493792485788,0.317354430805892,0.835492121779593,0.110057339573745,1,"gas.price_21",834708,2410223,613914,1873850,355997,302788,1198217,718
"474",0.110745533752488,0.335163979384815,0.499043260382954,0.918508567810524,0.603927697762614,0,"gas.price_21",832779,2322479,636385,1941565,358339,306547,1205566,700
"475",0.712402445129119,0.345018709437456,0.351967571690446,0.195830018765992,0.818007408833364,0,"gas.price_21",831537,2404431,607478,1889191,358437,304071,1197815,712
"476",0.165411322965752,0.803843497222988,0.221089066002751,0.651699652106036,0.64203635997721,1,"gas.price_21",854514,2366203,611770,1875853,348014,309574,1193873,713
"477",0.142821261751931,0.674741220275639,0.920690672383644,0.498623960559955,0.989560648336774,0,"gas.price_21",840993,2341541,623948,1908864,353030,308441,1209596,714
"478",0.306493714106036,0.242833847510628,0.164460690159351,0.927707382489694,0.00549061595206149,0,"gas.price_21",819147,2331716,639385,1940440,363179,299444,1215362,677
"479",0.927037504025502,0.702640931551112,0.95359246217669,0.605139470247319,0.679349394534249,1,"gas.price_21",860748,2428925,598286,1838874,357261,315151,1219237,711
"480",0.658367151308805,0.577349425910506,0.753368586791446,0.346919740109937,0.0557598450127989,1,"gas.price_21",839137,2416175,595769,1860387,351185,304101,1183211,721
"481",0.595244373262627,0.527162226027111,0.452972930828109,0.0451144807473756,0.239070648988942,0,"gas.price_21",811335,2402592,605610,1898615,355793,294676,1181834,708
"482",0.38300981653342,0.973856255912455,0.445338370080339,0.684490710697137,0.113571995319333,1,"gas.price_21",850976,2391074,610082,1866143,355120,307158,1213982,712
"483",0.0458670985938516,0.746502777794842,0.618492889342364,0.966748647604603,0.784172989531653,1,"gas.price_21",856664,2343282,623813,1893884,349876,311642,1201232,719
"484",0.916187481858535,0.327192480468191,0.724960987518774,0.279162259204546,0.813256354796467,0,"gas.price_21",824127,2413262,612309,1893970,360547,301384,1187228,712
"485",0.0646442246988881,0.959195523945848,0.0895320522899274,0.827332028255565,0.62357664325228,1,"gas.price_21",868977,2355595,616297,1874518,353437,314381,1222904,714
"486",0.240240820003441,0.206903658594238,0.652579932026798,0.553485176243354,0.471758645685855,0,"gas.price_21",839934,2347538,625431,1911635,360496,306960,1231659,707
"487",0.214624549880158,0.899773320157779,0.0373989768391475,0.758211599883856,0.6986428248554,0,"gas.price_21",830935,2337184,631990,1925391,356352,306265,1205406,704
"488",0.0917467471908312,0.568137942780275,0.870521913993405,0.504126260796562,0.789584217583761,0,"gas.price_21",839710,2339146,624020,1918027,355810,306943,1206151,714
"489",0.915856568102958,0.535572568369796,0.699676285631256,0.395490157919936,0.494956374779809,1,"gas.price_21",862793,2437610,587951,1828715,356150,315245,1213969,716
"490",0.724569067002507,0.925629186525242,0.054324422713602,0.978843125558225,0.83692446735804,1,"gas.price_21",846385,2392808,619774,1881895,355044,310528,1188674,716
"491",0.256541951513384,0.216560466232011,0.17782665389264,0.76502423289814,0.932573185651097,1,"gas.price_21",864093,2365648,615032,1873257,348737,315776,1198416,718
"492",0.691203707105946,0.742178492074832,0.376890970079228,0.243461747616995,0.680439953953959,1,"gas.price_21",876517,2418992,579329,1827825,353416,320860,1195269,717
"493",0.581623099577148,0.942618024655385,0.589147030620603,0.361297670760425,0.280764826653292,1,"gas.price_21",859174,2409847,589879,1841064,352475,312121,1212418,722
"494",0.701934046472423,0.933608928788919,0.695731380236335,0.940165500588715,0.172762510083383,0,"gas.price_21",815669,2368915,632798,1930369,360399,301355,1184930,686
"495",0.408408464157488,0.092571049814811,0.157487302815774,0.17261537131737,0.933270613580476,1,"gas.price_21",871191,2395492,589448,1844971,346640,318199,1199169,721
"496",0.268546736598713,0.0511664804194588,0.0819757822898682,0.591488464125432,0.448164895922411,0,"gas.price_21",837936,2347596,628027,1914903,361237,305692,1223245,704
"497",0.99410122592235,0.58114145143074,0.577409506844822,0.640637579663424,0.817023991908412,1,"gas.price_21",849709,2429224,606324,1855315,355807,310850,1185671,717
"498",0.55172252237564,0.635431406901916,0.110102320450125,0.657383724311367,0.0165081688361242,0,"gas.price_21",815097,2367225,626442,1921971,359578,297406,1195617,689
"499",0.862172515054233,0.336411972422618,0.293416185354348,0.969457633456215,0.182036033835961,0,"gas.price_21",813688,2378077,631838,1934654,364478,300843,1198581,676
"500",0.35497913970123,0.871885292379186,0.264993487864733,0.309375315319747,0.664346928841202,0,"gas.price_21",838522,2370880,613112,1893141,358311,305290,1230283,716
